Year,Institute,Percentile,R56_Awards,R01_Equivalent_Awards,Not_Awarded,Funded_Total,Applications_Total,Funding_Rate,R56_Suppressed,Percentile_Band
2016,NINDS,17,5.0,6,11,11.0,22.0,0.5,False,16-20
2016,NINDS,18,6.0,7,14,13.0,27.0,0.48148148148148145,False,16-20
2016,NINDS,19,5.0,5,15,10.0,25.0,0.4,False,16-20
2016,NINDS,20,4.0,4,12,8.0,20.0,0.4,False,16-20
2016,NINDS,21,3.0,5,16,8.0,24.0,0.3333333333333333,False,21-25
2016,NINDS,22,3.0,6,21,9.0,30.0,0.3,False,21-25
2016,NINDS,23,1.0,4,16,5.0,21.0,0.23809523809523808,False,21-25
2016,NINDS,24,1.0,2,19,3.0,22.0,0.13636363636363635,False,21-25
2016,NINDS,25,4.0,2,22,6.0,28.0,0.21428571428571427,False,21-25
2016,NINDS,26,0.0,0,15,0.0,15.0,0.0,False,26+
2016,NINDS,27,0.0,0,18,0.0,18.0,0.0,False,26+
2016,NINDS,28,0.0,0,15,0.0,15.0,0.0,False,26+
2016,NINDS,29,0.0,0,20,0.0,20.0,0.0,False,26+
2016,NINDS,30,0.0,0,23,0.0,23.0,0.0,False,26+
2016,NINDS,31,0.0,0,20,0.0,20.0,0.0,False,26+
2016,NINDS,32,0.0,0,32,0.0,32.0,0.0,False,26+
2016,NINDS,33,0.0,0,18,0.0,18.0,0.0,False,26+
2016,NINDS,34,0.0,0,23,0.0,23.0,0.0,False,26+
2016,NINDS,35,0.0,0,17,0.0,17.0,0.0,False,26+
2016,NINDS,36,0.0,0,21,0.0,21.0,0.0,False,26+
2016,NINDS,37,0.0,0,28,0.0,28.0,0.0,False,26+
2016,NINDS,38,0.0,0,20,0.0,20.0,0.0,False,26+
2016,NINDS,39,0.0,0,22,0.0,22.0,0.0,False,26+
2016,NINDS,40,0.0,0,16,0.0,16.0,0.0,False,26+
2016,NINDS,41,0.0,0,24,0.0,24.0,0.0,False,26+
2016,NINDS,42,0.0,0,31,0.0,31.0,0.0,False,26+
2016,NINDS,43,0.0,0,21,0.0,21.0,0.0,False,26+
2016,NINDS,44,0.0,0,20,0.0,20.0,0.0,False,26+
2016,NINDS,45,0.0,0,16,0.0,16.0,0.0,False,26+
2016,NINDS,46,0.0,0,25,0.0,25.0,0.0,False,26+
2016,NINDS,47,0.0,0,22,0.0,22.0,0.0,False,26+
2016,NINDS,48,0.0,0,19,0.0,19.0,0.0,False,26+
2016,NINDS,49,0.0,0,17,0.0,17.0,0.0,False,26+
2016,NINDS,50,0.0,0,26,0.0,26.0,0.0,False,26+
2016,NINDS,51,0.0,0,15,0.0,15.0,0.0,False,26+
2016,NINDS,52,0.0,0,22,0.0,22.0,0.0,False,26+
2016,NINDS,53,0.0,0,19,0.0,19.0,0.0,False,26+
2016,NINDS,54,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINDS,55,0.0,0,7,0.0,7.0,0.0,False,26+
2016,NINDS,56,0.0,0,5,0.0,5.0,0.0,False,26+
2016,NINDS,57,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINDS,58,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINDS,59,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINDS,61,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINDS,62,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,1,0.0,2,0,2.0,2.0,1.0,False,1-5
2016,NINR,2,0.0,2,0,2.0,2.0,1.0,False,1-5
2016,NINR,3,0.0,1,0,1.0,1.0,1.0,False,1-5
2016,NINR,4,0.0,5,1,5.0,6.0,0.8333333333333334,False,1-5
2016,NINR,5,0.0,3,0,3.0,3.0,1.0,False,1-5
2016,NINR,7,0.0,3,0,3.0,3.0,1.0,False,6-10
2016,NINR,8,0.0,3,0,3.0,3.0,1.0,False,6-10
2016,NINR,9,0.0,3,0,3.0,3.0,1.0,False,6-10
2016,NINR,10,0.0,3,0,3.0,3.0,1.0,False,6-10
2016,NINR,11,0.0,2,0,2.0,2.0,1.0,False,11-15
2016,NINR,12,0.0,3,0,3.0,3.0,1.0,False,11-15
2016,NINR,13,0.0,1,0,1.0,1.0,1.0,False,11-15
2016,NINR,14,0.0,2,1,2.0,3.0,0.6666666666666666,False,11-15
2016,NINR,15,0.0,0,3,0.0,3.0,0.0,False,11-15
2016,NINR,16,0.0,1,1,1.0,2.0,0.5,False,16-20
2016,NINR,17,0.0,0,1,0.0,1.0,0.0,False,16-20
2016,NINR,18,0.0,0,3,0.0,3.0,0.0,False,16-20
2016,NINR,19,0.0,0,1,0.0,1.0,0.0,False,16-20
2016,NINR,22,0.0,0,3,0.0,3.0,0.0,False,21-25
2016,NINR,23,0.0,0,2,0.0,2.0,0.0,False,21-25
2016,NINR,24,0.0,0,1,0.0,1.0,0.0,False,21-25
2016,NINR,25,0.0,0,1,0.0,1.0,0.0,False,21-25
2016,NINR,26,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,27,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,28,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,29,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,30,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,31,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,32,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,33,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,34,0.0,0,5,0.0,5.0,0.0,False,26+
2016,NINR,35,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,36,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,37,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,38,0.0,0,6,0.0,6.0,0.0,False,26+
2016,NINR,39,0.0,0,3,0.0,3.0,0.0,False,26+
2016,NINR,40,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,41,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,42,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,43,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,44,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,45,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,46,0.0,0,5,0.0,5.0,0.0,False,26+
2016,NINR,47,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,48,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,49,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NINR,50,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,51,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,52,0.0,0,3,0.0,3.0,0.0,False,26+
2016,NINR,53,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,54,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NINR,55,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NINR,58,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,1,0.0,1,0,1.0,1.0,1.0,False,1-5
2016,NLM,3,0.0,2,1,2.0,3.0,0.6666666666666666,False,1-5
2016,NLM,5,0.0,1,0,1.0,1.0,1.0,False,1-5
2016,NLM,6,0.0,3,0,3.0,3.0,1.0,False,6-10
2016,NLM,7,0.0,0,1,0.0,1.0,0.0,False,6-10
2016,NLM,8,0.0,1,0,1.0,1.0,1.0,False,6-10
2016,NLM,10,0.0,0,1,0.0,1.0,0.0,False,6-10
2016,NLM,11,0.0,1,0,1.0,1.0,1.0,False,11-15
2016,NLM,13,0.0,2,0,2.0,2.0,1.0,False,11-15
2016,NLM,14,0.0,0,1,0.0,1.0,0.0,False,11-15
2016,NLM,18,0.0,0,2,0.0,2.0,0.0,False,16-20
2016,NLM,19,0.0,1,0,1.0,1.0,1.0,False,16-20
2016,NLM,21,0.0,0,1,0.0,1.0,0.0,False,21-25
2016,NLM,22,0.0,0,1,0.0,1.0,0.0,False,21-25
2016,NLM,24,0.0,0,1,0.0,1.0,0.0,False,21-25
2016,NLM,29,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,30,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,33,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,34,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,35,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,39,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,40,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,43,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,46,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,49,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,53,0.0,0,4,0.0,4.0,0.0,False,26+
2016,NLM,54,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,56,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,58,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,61,0.0,0,3,0.0,3.0,0.0,False,26+
2016,NLM,63,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,67,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,71,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,72,0.0,0,5,0.0,5.0,0.0,False,26+
2016,NLM,73,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,74,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,75,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,85,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,87,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,89,0.0,0,2,0.0,2.0,0.0,False,26+
2016,NLM,90,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,91,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,94,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,95,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,97,0.0,0,1,0.0,1.0,0.0,False,26+
2016,NLM,100,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,1,0.0,293,11,293.0,304.0,0.9638157894736842,False,1-5
2017,ALL NIH,2,0.0,295,14,295.0,309.0,0.9546925566343042,False,1-5
2017,ALL NIH,3,0.0,331,5,331.0,336.0,0.9851190476190477,False,1-5
2017,ALL NIH,4,0.0,279,7,279.0,286.0,0.9755244755244755,False,1-5
2017,ALL NIH,5,1.0,442,9,443.0,452.0,0.9800884955752213,False,1-5
2017,ALL NIH,6,0.0,289,12,289.0,301.0,0.9601328903654485,False,6-10
2017,ALL NIH,7,0.0,361,4,361.0,365.0,0.989041095890411,False,6-10
2017,ALL NIH,8,0.0,294,4,294.0,298.0,0.9865771812080537,False,6-10
2017,ALL NIH,9,1.0,342,16,343.0,359.0,0.9554317548746518,False,6-10
2017,ALL NIH,10,0.0,277,13,277.0,290.0,0.9551724137931035,False,6-10
2017,ALL NIH,11,0.0,249,39,249.0,288.0,0.8645833333333334,False,11-15
2017,ALL NIH,12,2.0,215,53,217.0,270.0,0.8037037037037037,False,11-15
2017,ALL NIH,13,18.0,192,79,210.0,289.0,0.726643598615917,False,11-15
2017,ALL NIH,14,24.0,220,96,244.0,340.0,0.7176470588235294,False,11-15
2017,ALL NIH,15,19.0,152,86,171.0,257.0,0.6653696498054474,False,11-15
2017,ALL NIH,16,23.0,149,157,172.0,329.0,0.5227963525835866,False,16-20
2017,ALL NIH,17,14.0,125,127,139.0,266.0,0.5225563909774437,False,16-20
2017,ALL NIH,18,18.0,114,112,132.0,244.0,0.5409836065573771,False,16-20
2017,ALL NIH,19,13.0,97,137,110.0,247.0,0.44534412955465585,False,16-20
2017,ALL NIH,20,18.0,75,187,93.0,280.0,0.33214285714285713,False,16-20
2017,ALL NIH,21,21.0,104,175,125.0,300.0,0.4166666666666667,False,21-25
2017,ALL NIH,22,15.0,70,184,85.0,269.0,0.3159851301115242,False,21-25
2017,ALL NIH,23,8.0,60,202,68.0,270.0,0.2518518518518518,False,21-25
2017,ALL NIH,24,19.0,52,169,71.0,240.0,0.29583333333333334,False,21-25
2017,ALL NIH,25,19.0,49,190,68.0,258.0,0.26356589147286824,False,21-25
2017,ALL NIH,26,6.0,37,225,43.0,268.0,0.16044776119402984,False,26+
2017,ALL NIH,27,3.0,27,188,30.0,218.0,0.13761467889908258,False,26+
2017,ALL NIH,28,10.0,41,238,51.0,289.0,0.17647058823529413,False,26+
2017,ALL NIH,29,8.0,17,218,25.0,243.0,0.102880658436214,False,26+
2017,ALL NIH,30,9.0,20,208,29.0,237.0,0.12236286919831224,False,26+
2017,ALL NIH,31,5.0,13,305,18.0,323.0,0.05572755417956656,False,26+
2017,ALL NIH,32,13.0,15,279,28.0,307.0,0.09120521172638436,False,26+
2017,ALL NIH,33,6.0,10,221,16.0,237.0,0.06751054852320675,False,26+
2017,ALL NIH,34,8.0,7,282,15.0,297.0,0.050505050505050504,False,26+
2017,ALL NIH,35,12.0,5,295,17.0,312.0,0.05448717948717949,False,26+
2017,ALL NIH,36,8.0,8,238,16.0,254.0,0.06299212598425197,False,26+
2017,ALL NIH,37,2.0,6,272,8.0,280.0,0.02857142857142857,False,26+
2017,ALL NIH,38,1.0,5,244,6.0,250.0,0.024,False,26+
2017,ALL NIH,39,0.0,7,248,7.0,255.0,0.027450980392156862,False,26+
2017,ALL NIH,40,0.0,1,281,1.0,282.0,0.0035460992907801418,False,26+
2017,ALL NIH,41,1.0,1,274,2.0,276.0,0.007246376811594203,False,26+
2017,ALL NIH,42,1.0,1,271,2.0,273.0,0.007326007326007326,False,26+
2017,ALL NIH,43,1.0,1,248,2.0,250.0,0.008,False,26+
2017,ALL NIH,44,2.0,0,317,2.0,319.0,0.006269592476489028,False,26+
2017,ALL NIH,45,0.0,0,314,0.0,314.0,0.0,False,26+
2017,ALL NIH,46,1.0,1,278,2.0,280.0,0.007142857142857143,False,26+
2017,ALL NIH,47,0.0,2,294,2.0,296.0,0.006756756756756757,False,26+
2017,ALL NIH,48,2.0,2,307,4.0,311.0,0.012861736334405145,False,26+
2017,ALL NIH,49,1.0,0,262,1.0,263.0,0.0038022813688212928,False,26+
2017,ALL NIH,50,0.0,0,267,0.0,267.0,0.0,False,26+
2017,ALL NIH,51,1.0,0,218,1.0,219.0,0.0045662100456621,False,26+
2017,ALL NIH,52,0.0,0,213,0.0,213.0,0.0,False,26+
2017,ALL NIH,53,0.0,0,158,0.0,158.0,0.0,False,26+
2017,ALL NIH,54,0.0,0,97,0.0,97.0,0.0,False,26+
2017,ALL NIH,55,0.0,0,65,0.0,65.0,0.0,False,26+
2017,ALL NIH,56,0.0,0,44,0.0,44.0,0.0,False,26+
2017,ALL NIH,57,0.0,0,21,0.0,21.0,0.0,False,26+
2017,ALL NIH,58,0.0,0,19,0.0,19.0,0.0,False,26+
2017,ALL NIH,59,0.0,0,15,0.0,15.0,0.0,False,26+
2017,ALL NIH,60,0.0,0,5,0.0,5.0,0.0,False,26+
2017,ALL NIH,61,0.0,0,6,0.0,6.0,0.0,False,26+
2017,ALL NIH,62,0.0,0,5,0.0,5.0,0.0,False,26+
2017,ALL NIH,63,0.0,0,3,0.0,3.0,0.0,False,26+
2017,ALL NIH,64,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,65,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,66,0.0,0,3,0.0,3.0,0.0,False,26+
2017,ALL NIH,67,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,68,0.0,0,3,0.0,3.0,0.0,False,26+
2017,ALL NIH,69,0.0,0,3,0.0,3.0,0.0,False,26+
2017,ALL NIH,74,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,76,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,77,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,81,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,84,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,88,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,90,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,91,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,93,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,95,0.0,0,1,0.0,1.0,0.0,False,26+
2017,ALL NIH,97,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,99,0.0,0,2,0.0,2.0,0.0,False,26+
2017,ALL NIH,100,0.0,0,3,0.0,3.0,0.0,False,26+
2017,NCI,1,,57,0,57.0,57.0,1.0,True,1-5
2017,NCI,2,,47,0,47.0,47.0,1.0,True,1-5
2017,NCI,3,,64,0,64.0,64.0,1.0,True,1-5
2017,NCI,4,,50,1,50.0,51.0,0.9803921568627451,True,1-5
2017,NCI,5,,66,0,66.0,66.0,1.0,True,1-5
2017,NCI,6,,48,2,48.0,50.0,0.96,True,6-10
2017,NCI,7,,67,2,67.0,69.0,0.9710144927536232,True,6-10
2017,NCI,8,,47,0,47.0,47.0,1.0,True,6-10
2017,NCI,9,,64,2,64.0,66.0,0.9696969696969697,True,6-10
2017,NCI,10,,52,0,52.0,52.0,1.0,True,6-10
2017,NCI,11,,20,27,20.0,47.0,0.425531914893617,True,11-15
2017,NCI,12,,16,36,16.0,52.0,0.3076923076923077,True,11-15
2017,NCI,13,,14,35,14.0,49.0,0.2857142857142857,True,11-15
2017,NCI,14,,12,48,12.0,60.0,0.2,True,11-15
2017,NCI,15,,6,33,6.0,39.0,0.15384615384615385,True,11-15
2017,NCI,16,,8,43,8.0,51.0,0.1568627450980392,True,16-20
2017,NCI,17,,1,48,1.0,49.0,0.02040816326530612,True,16-20
2017,NCI,18,,2,40,2.0,42.0,0.047619047619047616,True,16-20
2017,NCI,19,,1,43,1.0,44.0,0.022727272727272728,True,16-20
2017,NCI,20,,1,54,1.0,55.0,0.01818181818181818,True,16-20
2017,NCI,21,,1,51,1.0,52.0,0.019230769230769232,True,21-25
2017,NCI,22,,0,56,0.0,56.0,0.0,True,21-25
2017,NCI,23,,0,58,0.0,58.0,0.0,True,21-25
2017,NCI,24,,0,40,0.0,40.0,0.0,True,21-25
2017,NCI,25,,0,37,0.0,37.0,0.0,True,21-25
2017,NCI,26,,0,48,0.0,48.0,0.0,True,26+
2017,NCI,27,,0,32,0.0,32.0,0.0,True,26+
2017,NCI,28,,0,54,0.0,54.0,0.0,True,26+
2017,NCI,29,,0,67,0.0,67.0,0.0,True,26+
2017,NCI,30,,0,41,0.0,41.0,0.0,True,26+
2017,NCI,31,,0,68,0.0,68.0,0.0,True,26+
2017,NCI,32,,0,57,0.0,57.0,0.0,True,26+
2017,NCI,33,,0,33,0.0,33.0,0.0,True,26+
2017,NCI,34,,0,61,0.0,61.0,0.0,True,26+
2017,NCI,35,,0,47,0.0,47.0,0.0,True,26+
2017,NCI,36,,0,57,0.0,57.0,0.0,True,26+
2017,NCI,37,,0,53,0.0,53.0,0.0,True,26+
2017,NCI,38,,0,40,0.0,40.0,0.0,True,26+
2017,NCI,39,,0,46,0.0,46.0,0.0,True,26+
2017,NCI,40,,0,50,0.0,50.0,0.0,True,26+
2017,NCI,41,,0,54,0.0,54.0,0.0,True,26+
2017,NCI,42,,0,50,0.0,50.0,0.0,True,26+
2017,NCI,43,,0,47,0.0,47.0,0.0,True,26+
2017,NCI,44,,0,53,0.0,53.0,0.0,True,26+
2017,NCI,45,,0,61,0.0,61.0,0.0,True,26+
2017,NCI,46,,0,47,0.0,47.0,0.0,True,26+
2017,NCI,47,,0,54,0.0,54.0,0.0,True,26+
2017,NCI,48,,0,49,0.0,49.0,0.0,True,26+
2017,NCI,49,,0,51,0.0,51.0,0.0,True,26+
2017,NCI,50,,0,51,0.0,51.0,0.0,True,26+
2017,NCI,51,,0,28,0.0,28.0,0.0,True,26+
2017,NCI,52,,0,31,0.0,31.0,0.0,True,26+
2017,NCI,53,,0,26,0.0,26.0,0.0,True,26+
2017,NCI,54,,0,13,0.0,13.0,0.0,True,26+
2017,NCI,55,,0,9,0.0,9.0,0.0,True,26+
2017,NCI,56,,0,5,0.0,5.0,0.0,True,26+
2017,NCI,57,,0,3,0.0,3.0,0.0,True,26+
2017,NCI,59,,0,1,0.0,1.0,0.0,True,26+
2017,NCI,60,,0,1,0.0,1.0,0.0,True,26+
2017,NCI,63,,0,2,0.0,2.0,0.0,True,26+
2017,NCI,65,,0,1,0.0,1.0,0.0,True,26+
2017,NCI,67,,0,1,0.0,1.0,0.0,True,26+
2017,NEI,1,0.0,7,0,7.0,7.0,1.0,False,1-5
2017,NEI,2,0.0,4,0,4.0,4.0,1.0,False,1-5
2017,NEI,3,0.0,12,0,12.0,12.0,1.0,False,1-5
2017,NEI,4,0.0,8,0,8.0,8.0,1.0,False,1-5
2017,NEI,5,0.0,8,0,8.0,8.0,1.0,False,1-5
2017,NEI,6,0.0,14,0,14.0,14.0,1.0,False,6-10
2017,NEI,7,0.0,13,0,13.0,13.0,1.0,False,6-10
2017,NEI,8,0.0,6,0,6.0,6.0,1.0,False,6-10
2017,NEI,9,0.0,9,0,9.0,9.0,1.0,False,6-10
2017,NEI,10,0.0,14,0,14.0,14.0,1.0,False,6-10
2017,NEI,11,0.0,6,0,6.0,6.0,1.0,False,11-15
2017,NEI,12,0.0,7,0,7.0,7.0,1.0,False,11-15
2017,NEI,13,0.0,7,0,7.0,7.0,1.0,False,11-15
2017,NEI,14,0.0,12,0,12.0,12.0,1.0,False,11-15
2017,NEI,15,0.0,8,0,8.0,8.0,1.0,False,11-15
2017,NEI,16,0.0,7,0,7.0,7.0,1.0,False,16-20
2017,NEI,17,0.0,8,0,8.0,8.0,1.0,False,16-20
2017,NEI,18,0.0,11,1,11.0,12.0,0.9166666666666666,False,16-20
2017,NEI,19,0.0,11,0,11.0,11.0,1.0,False,16-20
2017,NEI,20,0.0,4,5,4.0,9.0,0.4444444444444444,False,16-20
2017,NEI,21,0.0,14,1,14.0,15.0,0.9333333333333333,False,21-25
2017,NEI,22,0.0,5,0,5.0,5.0,1.0,False,21-25
2017,NEI,23,0.0,7,4,7.0,11.0,0.6363636363636364,False,21-25
2017,NEI,24,0.0,3,2,3.0,5.0,0.6,False,21-25
2017,NEI,25,0.0,4,4,4.0,8.0,0.5,False,21-25
2017,NEI,26,0.0,6,7,6.0,13.0,0.46153846153846156,False,26+
2017,NEI,27,0.0,4,5,4.0,9.0,0.4444444444444444,False,26+
2017,NEI,28,0.0,4,3,4.0,7.0,0.5714285714285714,False,26+
2017,NEI,29,0.0,4,5,4.0,9.0,0.4444444444444444,False,26+
2017,NEI,30,0.0,4,2,4.0,6.0,0.6666666666666666,False,26+
2017,NEI,31,0.0,2,9,2.0,11.0,0.18181818181818182,False,26+
2017,NEI,32,0.0,3,7,3.0,10.0,0.3,False,26+
2017,NEI,33,0.0,0,6,0.0,6.0,0.0,False,26+
2017,NEI,34,0.0,1,8,1.0,9.0,0.1111111111111111,False,26+
2017,NEI,35,0.0,1,29,1.0,30.0,0.03333333333333333,False,26+
2017,NEI,36,0.0,1,5,1.0,6.0,0.16666666666666666,False,26+
2017,NEI,37,0.0,1,7,1.0,8.0,0.125,False,26+
2017,NEI,38,0.0,1,6,1.0,7.0,0.14285714285714285,False,26+
2017,NEI,39,0.0,4,9,4.0,13.0,0.3076923076923077,False,26+
2017,NEI,40,0.0,0,7,0.0,7.0,0.0,False,26+
2017,NEI,41,0.0,0,11,0.0,11.0,0.0,False,26+
2017,NEI,42,0.0,0,6,0.0,6.0,0.0,False,26+
2017,NEI,43,0.0,0,3,0.0,3.0,0.0,False,26+
2017,NEI,44,0.0,0,10,0.0,10.0,0.0,False,26+
2017,NEI,45,0.0,0,6,0.0,6.0,0.0,False,26+
2017,NEI,46,0.0,0,12,0.0,12.0,0.0,False,26+
2017,NEI,47,0.0,0,8,0.0,8.0,0.0,False,26+
2017,NEI,48,0.0,0,8,0.0,8.0,0.0,False,26+
2017,NEI,49,0.0,0,8,0.0,8.0,0.0,False,26+
2017,NEI,50,0.0,0,5,0.0,5.0,0.0,False,26+
2017,NEI,51,0.0,0,9,0.0,9.0,0.0,False,26+
2017,NEI,52,0.0,0,6,0.0,6.0,0.0,False,26+
2017,NEI,53,0.0,0,9,0.0,9.0,0.0,False,26+
2017,NEI,54,0.0,0,2,0.0,2.0,0.0,False,26+
2017,NEI,55,0.0,0,4,0.0,4.0,0.0,False,26+
2017,NEI,56,0.0,0,2,0.0,2.0,0.0,False,26+
2017,NEI,57,0.0,0,2,0.0,2.0,0.0,False,26+
2017,NEI,58,0.0,0,1,0.0,1.0,0.0,False,26+
2017,NEI,59,0.0,0,1,0.0,1.0,0.0,False,26+
2017,NHGRI,1,,2,0,2.0,2.0,1.0,True,1-5
2017,NHGRI,3,,5,0,5.0,5.0,1.0,True,1-5
2017,NHGRI,4,,5,0,5.0,5.0,1.0,True,1-5
2017,NHGRI,5,,1,0,1.0,1.0,1.0,True,1-5
2017,NHGRI,8,,3,0,3.0,3.0,1.0,True,6-10
2017,NHGRI,9,,4,0,4.0,4.0,1.0,True,6-10
2017,NHGRI,10,,1,0,1.0,1.0,1.0,True,6-10
2017,NHGRI,11,,1,0,1.0,1.0,1.0,True,11-15
2017,NHGRI,12,,3,0,3.0,3.0,1.0,True,11-15
2017,NHGRI,13,,2,0,2.0,2.0,1.0,True,11-15
2017,NHGRI,14,,2,0,2.0,2.0,1.0,True,11-15
2017,NHGRI,15,,1,0,1.0,1.0,1.0,True,11-15
2017,NHGRI,16,,0,1,0.0,1.0,0.0,True,16-20
2017,NHGRI,17,,0,1,0.0,1.0,0.0,True,16-20
2017,NHGRI,18,,1,0,1.0,1.0,1.0,True,16-20
2017,NHGRI,19,,0,1,0.0,1.0,0.0,True,16-20
2017,NHGRI,20,,0,2,0.0,2.0,0.0,True,16-20
2017,NHGRI,21,,0,1,0.0,1.0,0.0,True,21-25
2017,NHGRI,23,,0,2,0.0,2.0,0.0,True,21-25
2017,NHGRI,24,,0,1,0.0,1.0,0.0,True,21-25
2017,NHGRI,25,,0,2,0.0,2.0,0.0,True,21-25
2017,NHGRI,28,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,29,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,31,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,32,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,34,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,35,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,37,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,38,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,39,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,40,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,41,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,42,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,43,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,44,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,45,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,46,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,48,,1,0,1.0,1.0,1.0,True,26+
2017,NHGRI,49,,0,2,0.0,2.0,0.0,True,26+
2017,NHGRI,50,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,52,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,54,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,55,,0,1,0.0,1.0,0.0,True,26+
2017,NHGRI,58,,0,2,0.0,2.0,0.0,True,26+
